id_usuario,id_universidad,id_grado_academico,titulo_profesional,especialidad,fecha_emision,resolucion,id_tipo_obtencion
291,82,2,LICENCIADO EN PSICOLOGIA,-,1983-03-01,-,2
291,1,4,Doctor en Ciencias de la Salud,-,2025-06-10,1710-2025-R-UNA,2
293,10,2,PSICOLOGO,-,1977-08-13,-,2
293,10,1,BACHILLER EN PSICOLOGIA,-,1976-08-03,-,2
293,1,3,MAGISTER SCIENTIAE EN CIENCIAS SOCIALES,MENCION PROMOCION DEL DESARROLLO,2007-03-23,0369-2007-R-UNA,2
293,1,4,Doctor en Ciencias de la Salud,-,2025-01-31,0163-2025-R-UNA,2
294,36,3,MAESTRO EN ADMINISTRACION DE LA EDUCACION,-,1998-07-06,347-98-RUIGV,2
294,10,1,BACHILLER EN PSICOLOGIA,-,1978-01-13,-,2
294,10,2,PSICOLOGO,-,1981-01-16,-,2
294,10,4,DOCTOR EN CIENCIAS SOCIALES,-,2013-12-13,RCU 1030-2013,2
295,10,3,MAESTRO EN CIENCIAS,CON MENCION EN: GESTION SOCIAL Y DESARROLLO SOSTENIBLE,2007-08-24,RCU 303-2007,2
295,10,2,LICENCIADO EN FILOSOFIA,-,1996-11-06,-,2
295,10,1,BACHILLER EN FILOSOFIA,-,1992-06-12,-,2
295,49,4,DOCTOR EN CIENCIAS SOCIALES,-,2022-04-27,8012-CU-2022,2
296,10,3,MAESTRO EN CIENCIAS: FILOSOFIA,ETICA Y FILOSOFIA POLITICA,2009-12-30,RCU 925-2009,2
296,22,1,BACHILLER EN FILOSOFIA,-,1986-10-09,85683,2
296,22,2,LICENCIADO EN FILOSOFIA,-,1995-09-14,2555-CR-95,2
296,10,4,DOCTOR EN FILOSOFÍA Y HUMANIDADES,-,2022-12-30,O.G.Y.T. 023-2022,2
297,10,2,PSICOLOGO,-,1983-06-03,-,2
297,10,1,BACHILLER EN PSICOLOGIA,-,1978-01-13,-,2
297,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2016-12-12,4727-2016-R-UNA,2
297,1,3,MAGISTER EN SCIENTIAE EN DESARROLLO RURAL,-,2005-06-30,382-2005-R-UNA,2
299,22,1,BACHILLER ACADEMICO EN CIENCIA SOCIAL ESPECIALIDAD SOCIOLOGIA,-,1978-11-14,55553,2
299,22,2,LICENCIADO EN SOCIOLOGIA,-,1980-05-27,61120,2
300,1,1,Bachiller en Sociología,-,1984-05-11,-,2
300,1,2,Licenciado en Sociología,-,1988-01-29,172-88-R-UNA,2
301,36,4,DOCTOR EN EDUCACION,-,2007-11-19,1026-2007-CU-UIGV,2
301,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,1993-12-12,-,2
301,19,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1998-06-19,060-98-CU-R-UANCV,2
301,1,1,Bachiller En Sociología,-,1979-12-19,-,2
302,1,2,LICENCIADO EN SOCIOLOGIA,-,1988-12-16,1174-88-R-UNA,2
302,1,1,BACHILLER EN SOCIOLOGIA,-,1983-12-23,-,2
302,1,3,MAGISTER SCIENTIAE EN LINGÜISTICA ANDINA Y EDUCACION,-,1990-11-02,1301-90-R-UNA,2
302,1,4,Doctoris Scientiae en Ciencias Sociales,-,2018-10-04,2551-2018-R-UNA,2
303,1,1,BACHILLER EN SOCIOLOGIA,-,1977-03-15,-,2
303,1,2,LICENCIADO EN SOCIOLOGIA,-,1978-02-06,-,2
303,1,3,MAGISTER EN LINGÜISTICA ANDINA Y EDUCACION,-,1988-12-14,001294-88-R-UNA,2
303,1,4,DOCTORIS SCIENTIAE EN EDUCACION,-,2011-10-21,2169-2011-R-UNA,2
304,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2014-10-13,3464-2014-R-UNA,2
304,1,1,BACHILLER EN SOCIOLOGIA,-,1980-11-14,-,2
304,1,2,LICENCIADO EN SOCIOLOGIA,-,1983-08-19,-,2
304,1,3,MAGISTER SCIENTIAE EN LINGÜISTICA ANDINA Y EDUCACION,-,2000-09-22,1388-2000-R-UNA,2
305,10,2,LICENCIADO EN SOCIOLOGIA,-,1983-01-19,-,2
305,10,1,BACHILLER EN SOCIOLOGIA,-,1981-04-14,-,2
305,22,3,MAGISTER EN POLITICA SOCIAL,-,2000-09-11,RR 06453-CR-00,2
306,54,4,DOCTOR EN EDUCACION,-,2017-08-10,0234-2017-UCV,2
306,1,1,BACHILLER EN SOCIOLOGIA,-,1981-10-27,-,2
306,1,2,LICENCIADO EN SOCIOLOGIA,-,1985-12-31,1943-85-R-UNA,2
306,86,3,GRADO DE MAESTRÍA EN CIENCIAS,-,,621-93-ANR,2
307,1,3,Magíster Scientiae en: Gestión de Programas Sociales,-,2016-12-29,4854-2016-R-UNA,2
307,1,2,LICENCIADO EN SOCIOLOGIA,-,2001-06-08,806-2001-R-UNA,2
307,1,1,BACHILLER EN SOCIOLOGIA,-,2000-07-21,0944-2000-R-UNA,2
307,1,4,Doctoris Scientiae en Ciencias Sociales,-,2024-12-20,3643-2024-R-UNA,2
308,1,2,LICENCIADO EN SOCIOLOGIA,-,1998-09-25,1830-98-R-UNA,2
308,1,1,BACHILLER EN SOCIOLOGIA,-,1995-08-04,993-95-R-UNA,2
308,1,3,MAGISTER SCIENTIAE EN CIENCIAS SOCIALES,MENCION: EVALUACION DE PROGRAMAS SOCIALES,2006-09-29,2008-2006-R-UNA,2
308,1,4,DOCTORIS SCIENTIAE EN: ECONOMIA Y POLITICAS PUBLICAS,-,2016-07-06,2187-2016-R-UNA,2
309,1,1,BACHILLER EN SOCIOLOGIA,-,1979-09-18,-,2
309,1,2,LICENCIADO EN SOCIOLOGIA,-,1981-01-02,-,2
309,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,1995-06-09,-,2
309,1,4,Doctoris Scientiae en: Ciencias Sociales,-,2018-01-09,0033-2018-R-UNA,2
310,1,3,Magíster Scientiae en Lingüística Andina y Educación,-,2020-02-27,0263-2020-R-UNA,2
310,1,2,Licenciado en Sociología,-,1989-05-26,325-89-R-UNA,2
310,1,1,Bachiller en Sociología,-,1979-01-30,-,2
310,1,4,"Doctor en Ciencias Sociales, Gestión Pública y Desarrollo Territorial",-,2023-10-05,2588-2023-R-UNA,2
311,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,2007-05-04,0748-2007-R-UNA,2
311,1,2,LICENCIADO EN SOCIOLOGIA,-,1984-02-03,-,2
311,1,1,BACHILLER EN SOCIOLOGIA,-,1981-10-02,-,2
311,18,4,DOCTOR EN ADMINISTRACION,-,2013-05-29,3844,2
312,13,4,DOCTOR EN SOCIOLOGIA,-,2009-02-26,5598-2009-R-UAP,2
312,1,1,BACHILLER EN SOCIOLOGIA,-,1977-05-03,-,2
312,1,2,LICENCIADO EN SOCIOLOGIA,-,1983-04-15,-,2
312,36,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2006-08-02,0669-2006-CU-UIGV,2
313,10,1,BACHILLER EN SOCIOLOGIA,-,1980-12-05,-,2
313,10,2,LICENCIADO EN SOCIOLOGIA,-,1981-06-12,-,2
313,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2004-11-12,267-2004-P-CTG-UNA,2
313,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2015-07-01,1947-2015-R-UNA,2
313,41,3,MAGISTER EN SOCIOLOGIA,CON MENCION EN POBLACION,2007-09-19,-,2
314,1,2,Licenciado en Sociología,-,1994-09-09,1335-94-R-UNA,2
314,1,1,Bachiller en Sociología,-,1992-07-31,850-92-R-UNA,2
314,1,3,MAGISTER SCIENTIAE EN CIENCIAS SOCIALES,MENCION PROMOCION DEL DESARROLLO,2005-12-30,1882-2005-R-UNA,2
314,1,4,Doctoris Scientiae en Ciencias Políticas y Gobernanza,-,2021-05-04,0754-2021-R-UNA,2
315,1,2,LICENCIADO EN SOCIOLOGIA,-,1996-05-03,527-96-R-UNA,2
315,1,3,Magíster Scientiae en: Gestión de Programas Sociales,-,2017-02-10,0440-2017-R-UNA,2
315,1,1,BACHILLER EN SOCIOLOGIA,-,1993-07-02,845-93-R-UNA,2
316,1,2,LICENCIADO EN SOCIOLOGIA,-,1996-01-26,090-96-R-UNA,2
316,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2014-12-09,4090-2014-R-UNA,2
316,18,4,DOCTOR EN ADMINISTRACION,-,2012-02-17,736,2
316,1,1,BACHILLER EN SOCIOLOGIA,-,1992-07-10,-,2
316,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,2003-02-14,0284-2003-R-UNA,2
316,22,4,DOCTOR EN CIENCIAS SOCIALES EN LA ESPECIALIDAD DE SOCIOLOGIA,-,2018-05-29,01623-R-2018,2
317,10,2,LICENCIADO EN SOCIOLOGIA,-,1981-06-03,-,2
317,10,1,BACHILLER EN SOCIOLOGIA,-,1979-01-12,-,2
317,1,3,Grado de Magíster en: Desarrollo Rural,-,1991-01-28,158-91-R-UNA,2
317,1,3,"Grado de Doctoris Scientiae en: Ciencia, Tecnología y Medio Ambiente",-,2013-07-10,2018-2013-R-UNA,2
317,10,4,DOCTOR EN: SOCIOLOGÍA,-,2005-04-22,R. C. U. 107-2005,2
318,10,3,MAESTRO EN CIENCIAS,PLANEAMIENTO Y GESTION URBANO AMBIENTAL,2003-01-31,-,2
318,10,4,DOCTORA EN CIENCIAS: SALUD PÚBLICA,-,2018-06-01,O.G.Y.T. 013-2018,2
318,10,1,BACHILLER EN SOCIOLOGIA,-,1979-11-09,-,2
318,10,2,LICENCIADO EN SOCIOLOGIA,-,1981-06-25,-,2
320,36,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2007-03-30,0241-2007-CU-UIGV,2
320,1,2,LICENCIADA EN TURISMO,-,1992-10-23,1266-92-R-UNA,2
320,1,1,BACHILLER EN TURISMO,-,1991-08-23,923-91-R-UNA,2
320,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2014-07-02,0367-2014-R-UNE,2
321,17,2,LICENCIADO EN TURISMO,-,1988-12-23,1302,2
321,17,1,BACHILLER EN TURISMO,-,1981-04-01,387,2
321,1,3,MAGISTER SCIENTIAE EN GESTION EMPRESARIAL,-,2003-10-03,1782-2003-R-UNA,2
321,17,2,TITULO DE LIC. EN TURISMO,-,1989-04-06,R-1302-88,2
321,13,4,DOCTOR EN ADMINISTRACION,-,2009-10-14,6259-2009-R-UAP,2
322,1,3,Magíster Scientiae en Desarrollo Rural con Mención en Gestión y Desarrollo del Turismo Rural,-,2019-01-25,0167-2019-R-UNA,2
322,1,2,LICENCIADO EN TURISMO,-,1992-09-04,995-92-R-UNA,2
322,1,1,BACHILLER EN TURISMO,-,1992-04-21,388-92-R-UNA,2
322,1,4,Doctor en Administración,-,2025-01-31,0163-2025-R-UNA,2
323,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION EN PROYECTOS DE INVERSION,2010-02-19,0287-2010-R-UNA,2
323,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,HOTELERIA Y GASTRONOMIA,2010-12-03,247-10-CU-R-UANCV,2
323,1,4,DOCTORIS SCIENTIAE,"EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",2014-11-03,3735-2014-R-UNA,2
323,1,1,BACHILLER EN TURISMO,-,1996-08-16,1100-96-R-UNA,2
323,1,2,LICENCIADO EN TURISMO,-,1998-07-10,1286-98-R-UNA,2
324,10,1,BACHILLER EN EDUCACIÓN,-,1994-04-15,-,2
324,10,2,"LICENCIADO EN EDUCACIÓN, ESPECIALIDAD: LENGUA, LITERATURA Y FILOSOFÍA",-,2000-01-21,-,2
324,1,2,LICENCIADO EN TURISMO,-,1997-05-30,0604-97-R-UNA,2
324,1,1,BACHILLER EN TURISMO,-,1995-10-27,1568-95-R-UNA,2
325,1,1,BACHILLER EN TURISMO,-,1994-07-22,1001-94-R-UNA,2
325,1,2,LICENCIADO EN TURISMO,-,1995-03-03,281-95-R-UNA,2
325,1,4,DOCTORIS SCIENTIAE EN: ECONOMIA Y GESTION,-,2015-11-29,3474-2015-R-UNA,2
325,1,3,MAGISTER SCIENTIAE EN GESTION EMPRESARIAL,-,2001-02-01,1934-2001-R-UNA,2
325,1,3,MAGISTER SCIENTAE EN GESTION EMPRESARIAL,-,2001-12-14,1934-2001-R-UNA,2
326,1,1,BACHILLER EN TURISMO,-,1994-12-16,1868-94-R-UNA,2
326,1,2,LICENCIADO EN TURISMO,-,1996-05-31,664-96-R-UNA,2
326,1,3,Magíster Scientiae en Gestión Empresarial,-,2018-12-19,3306-2018-R-UNA,2
327,1,2,LICENCIADO EN TURISMO,-,1992-01-31,98-92-R-UNA,2
327,1,1,BACHILLER EN TURISMO,-,1991-08-02,830-91-R-UNA,2
327,2,3,MAGISTER SCIENTAE,ECOTURISMO,2009-12-29,1351-UNALM/2009,2
328,17,2,GUIA Y PROMOTOR DE TURISMO,-,1983-09-13,R-308-83,2
328,17,2,GUIA Y PROMOTOR,-,1983-11-10,R-308-83,2
328,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,HOTELERIA Y GASTRONOMIA,2010-12-17,262-10-CU-R-UANCV,2
328,60,1,BACHILLER EN CIENCIAS DE LA EDUCACION,HISTORIA,2011-10-18,2594-2011-R-UNE,2
328,54,3,MAGISTER EN ADMINISTRACION DE LA EDUCACION,-,2014-09-23,1002-2014-UCV,2
328,17,2,TITULO DE GUIA Y PROMOTOR,-,1983-11-10,R-308-83,2
329,1,1,BACHILLER EN TURISMO,-,1996-09-27,1404-96-R-UNA,2
329,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,HOTELERIA Y GASTRONOMIA,2010-12-03,247-10-CU-R-UANCV,2
329,23,3,MAESTRA EN MARKETING TURÍSTICO Y HOTELERO,-,2018-05-11,368-2018-CU-R-USMP,2
329,1,4,Doctoris Scientiae en Administración,-,2019-08-20,2229-2019-R-UNA,2
329,1,2,LICENCIADO EN TURISMO,-,2000-09-22,1386-2000-R-UNA,2
330,1,4,DOCTORIS SCIENTIAE EN ECONOMIA Y GESTION,-,2011-08-12,1601-2011-R-UNA,2
330,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION PROYECTOS DE INVERSION,2006-07-07,1390-2006-R-UNA,2
330,1,1,BACHILLER EN TURISMO,-,2000-12-22,1957-2000-R-UN,2
330,1,1,BACHILLER EN TURISMO,-,2000-12-22,1957-2000-R-UNA,2
330,1,2,LICENCIADO EN TURISMO,-,2001-10-26,1616-2001-R-UNA,2
331,23,1,BACHILLER EN TURISMO Y HOTELERÍA,-,1989-03-14,067-1989-R-SMP,2
331,23,2,LICENCIADO EN TURISMO Y HOTELERÍA,-,1990-01-24,059-1990-R-SMP,2
332,17,1,BACHILLER EN TURISMO,-,1989-07-27,R-784-89,2
332,17,2,LICENCIADO EN TURISMO,-,1990-06-18,R-841-90,2
332,1,5,Título de Segunda Especialización Profesional en: Didáctica Universitaria,-,2016-09-08,3241-2016-R-UNA,2
332,1,3,MAGISTER SCIENTIAE EN: GESTION EMPRESARIAL,-,2014-12-31,4334-2014-R-UNA,2
332,17,2,TITULO DE LIC. EN TURISMO,-,1990-06-18,R-841-90,2
333,87,1,BACHILLER EN CIENCIAS,INGENIERIA DE MINAS,1984-08-10,-,2
333,87,2,INGENIERO DE MINAS,-,1984-10-12,-,2
333,1,4,"DOCTORIS SCIENTIAE EN CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2011-03-18,0502-2011-R-UNA,2
333,6,3,MAESTRO EN CIENCIAS,INGENIERIA DE MINAS,1992-02-25,130-1992,2
334,13,3,MAESTRO EN CIENCIAS,INGENIERIA DE MINAS,2010-07-09,7202-2010-R-UAP,2
334,6,1,BACHILLER EN CIENCIAS,INGENIERIA DE MINAS,,-,2
334,6,2,INGENIERO DE MINAS,-,,-,2
335,51,1,BACHILLER EN CIENCIAS,MINERIA,1987-03-30,782-87-UNJBG,2
335,51,2,INGENIERO DE MINAS,-,1991-02-22,2490-91-UNJBG,2
335,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2017-01-23,0144-2017-R-UNA,2
335,6,3,MAESTRO EN CIENCIAS,CON MENCION EN INGENIERIA DE MINAS,2000-03-10,212-2000,2
335,51,1,BACHILLER EN CIENCIAS CON MENCION EN MINERIA,-,1987-03-30,782-87-UNJBG,2
336,1,3,MAGISTER SCIENTIAE EN INFORMATICA,-,2008-05-23,1227-2008-R-UNA,2
336,88,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1981-10-23,1073-81,2
336,88,2,INGENIERO DE MINAS,-,1991-01-04,0004-91,2
337,1,2,INGENIERO DE MINAS,-,1995-09-29,1387-95-R-UNA,2
337,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1990-11-30,1376-90-R-UNA,2
337,89,3,MASTER EN GESTION Y AUDITORIAS AMBIENTALES,-,2009-10-30,CS 1763/09,2
337,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2020-03-02,0290-2020-R-UNA,2
338,13,3,MAESTRO EN CONTABILIDAD Y ADMINISTRACION,GESTION GUBERNAMENTAL Y DESARROLLO EMPRESARIAL,2010-07-09,7206-2010-R-UAP,2
338,13,4,DOCTOR EN ADMINISTRACION,-,2012-05-31,9537-2012-R-UAP,2
338,1,1,BACHILLER EN INGENIERIA DE MINAS,-,1984-02-03,-,2
338,1,2,INGENIERO DE MINAS,-,1988-12-30,-,2
339,1,2,Ingeniero de Minas,-,1985-12-20,1761-85-R-UNA,2
339,1,1,Bachiller en Ingeniería de Minas,-,1982-01-28,-,2
339,1,3,"Magíster Scientiae en Economía, Mención: Proyectos de Inversión",-,2023-09-14,2401-2023-R-UNA,2
340,1,2,INGENIERO DE MINAS,-,1995-01-20,81-95-R-UNA,2
340,1,3,MAGISTER SCIENTIAE EN: INFORMATICA,-,2014-12-31,4334-2014-R-UNA,2
340,1,4,"Doctoris Scientiae en: Ciencia, Tecnología y Medio Ambiente",-,2017-04-26,1266-2017-R-UNA,2
340,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1991-02-01,136-91-R-UNA,2
582,10,1,BACHILLER EN ARQUITECTURA,-,1991-05-06,031-91-FAU,2
582,10,2,ARQUITECTO,-,1993-01-22,-,2
582,1,3,Maestro en Investigación y Docencia Universitaria,-,2024-09-16,2560-2024-R-UNA,2
341,7,1,BACHILLER EN INGENIERIA CIVIL,-,2010-05-28,244-2010-CU-UJCM,2
341,1,2,INGENIERO DE MINAS,-,1995-01-20,81-95-R-UNA,2
341,13,2,INGENIERO CIVIL,-,2012-03-23,9282-2012-R-UAP,2
341,1,1,BACHILLER EN CIENCIAS DE LA INGENIERÍA MINERA,-,1985-09-12,1068-85-R-UNA,2
342,1,3,MAGÍSTER SCIENTIAE EN TECNOLOGÍAS DE PROTECCIÓN AMBIENTAL,-,2020-03-12,0361-2020-R-UNA,2
342,1,2,INGENIERO DE MINAS,-,1999-01-08,0007-99-R-UNA,2
342,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1990-07-20,861-90-R-UNA,2
342,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-09-14,2399-2023-R-UNA,2
343,1,3,MAGISTER SCIENTIAE EN ECONOMIA,CON MENCION EN PROYECTOS DE INVERSION,2012-12-27,3106-2012-R-UNA,2
343,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2015-08-11,2357-2015-R-UNA,2
343,1,2,INGENIERO DE MINAS,-,1987-07-24,888-87-R-UNA,2
343,1,1,BACHILLER EN INGENIERÍA DE MINAS,-,1983-04-08,SR,2
344,1,2,INGENIERO DE MINAS,-,1992-02-07,187-92-R-UNA,2
344,13,3,MAESTRO EN EXTRACCION DE METALES ESTRATEGICOS,-,2011-08-31,8609-2011-R-UAP,2
344,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1986-10-10,1086-86-R-UNA,2
345,1,3,MAGISTER SCIENTIAE EN GESTION DE RECURSOS NATURALES Y MEDIO AMBIENTE,-,2008-01-25,0090-2008-R-UNA,2
345,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-06-08,1341-2023-R-UNA,2
345,1,1,BACHILLER EN INGENIERIA DE MINAS,-,1982-12-10,-,2
345,1,2,INGENIERO DE MINAS,-,1993-07-02,844-93-R-UNA,2
347,1,2,INGENIERO DE MINAS,-,2007-08-10,1581-2007-R-UNA,2
347,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-12-10,1150-2009-CU-UJCM,2
347,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1997-08-29,1135-97-R-UNA,2
347,90,3,TÍTULO DE MAESTRÍA EN TECNOLOGÍA EDUCATIVA Y COMPETENCIAS DIGITALES (GRADO DE MAESTRO),-,2022-07-18,RESOLUCIÓN N° 005697-2023-SUNEDU-02-15-02,2
348,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-01-13,041-2009-CU-UJCM,2
348,13,2,INGENIERO CIVIL,-,2010-03-16,6765-2010-R-UAP,2
348,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1989-07-27,631-89-R-UNA,2
348,1,3,MAGISTER SCIENTIAE EN INGENIERIA AMBIENTAL,-,2011-03-18,0505-2011--R-UNA,2
348,1,2,INGENIERO DE MINAS,-,1994-12-16,1869-94-R-UNA,2
348,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGÍA Y MEDIO AMBIENTE",-,2016-01-11,0036-2016-R-UNA,2
349,1,2,INGENIERO DE MINAS,-,1998-01-02,0003-98-R-UNA,2
349,1,1,Bachiller en Ciencias de la Ingeniería de Minas,-,1989-12-18,1131-89-R-UNA,2
349,1,3,Magíster Scientiae en Relaciones Comunitarias y Resolución de Conflictos Sociales,-,2022-09-22,2065-2022-R-UNA,2
349,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-04-07,426-2009-CU-UJCM,2
349,7,2,INGENIERO CIVIL,-,2009-08-05,746-2009-CU-UJCM,2
349,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2024-07-25,2001-2024-R-UNA,2
350,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,2010-04-05,0656-2010-R-UNA,2
350,91,1,BACHILLER EN INGENIERIA PESQUERA,-,1978-11-16,0704-78-UH,2
350,91,2,INGENIERO PESQUERO,-,1981-02-03,3171-81-UH,2
350,19,4,DOCTOR EN INGENIERÍA AMBIENTAL,-,2022-12-28,0987-2022-UANCV-CU-R,2
351,92,2,LICENCIADO EN PERIODISMO,-,2008-09-04,254-08-EP/JBM-DG,2
351,92,1,BACHILLER EN PERIODISMO,-,2007-03-06,059-07-EP/JBM-DG,2
351,93,4,GRADO DE DOCTOR EN FILOSOFIA (PH.D) EN BIOLOGIA,-,1991-02-13,871-91-ANR,2
351,94,3,"GRADO CIENTÍFICO DE ""MASTER OF SCIENCE"" EN BIOLOGÍA ",-,1979-06-30,RESOLUCIÓN DE RECONOCIMIENTO Nº 4474-2017-SUNEDU-02-15-02,2
352,95,4,DOCTOR EN MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,-,2019-08-08,CU-1570-2019-GT/SG-UAC,2
352,49,4,DOCTOR EN CIENCIAS AMBIENTALES,-,2018-05-09,6691-CU-2018,2
352,1,3,Magister en Desarrollo Rural,-,1993-12-10,1562-93-R-UNA,2
352,91,1,BACHILLER EN INGENIERIA PESQUERA,-,1978-04-18,0281-78-UH,2
352,91,2,INGENIERO PESQUERO,-,1980-05-29,2691-80-UH,2
353,18,4,DOCTOR EN ADMINISTRACION,-,2010-03-31,10732,2
353,10,2,BIOLOGO,-,1983-01-21,DECRETO-017-83,2
353,10,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1982-01-05,DECRETO 001-82,2
353,96,3,"SOLO PARA EL EJERCICIO DE LA DOCENCIA ORDINARIA EN LAS UNIVERSIDADES DEL PAÍS, EL GRADO DE MASTER EN CIENCIAS EN ECOLOGÍA ACUÁTICA ",-,1989-08-18,1183-96-ANR,2
354,1,3,MAGISTER SCIENTIAE EN REPRODUCCION ANIMAL,-,2010-12-03,2585-2010-R-UNA,2
354,10,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1979-09-27,DECRETO 005-79,2
354,10,2,BIOLOGO,-,1980-03-26,DECRETO-027-80,2
355,13,4,DOCTOR EN CIENCIAS DE LA SALUD,-,2011-04-29,8240-2011-R-UAP,2
355,13,3,MAESTRO EN SALUD PUBLICA,-,2010-03-16,6789-2010-R-UAP,2
355,1,2,LICENCIADO EN BIOLOGIA,-,1983-08-05,-,2
355,1,1,BACHILLER EN BIOLOGIA,-,1983-01-28,-,2
356,1,2,LICENCIADO EN BIOLOGIA,-,1983-08-19,-,2
356,1,1,BACHILLER EN BIOLOGIA,-,1982-01-29,-,2
356,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2018-05-08,1085-2018-R-UNA,2
356,39,3,DIPLOMA ACADÉMICO DE MAGÍSTER EN MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,-,1998-10-21,180-2004-ANR,2
357,2,3,MAGISTER SCIENTIAE,ESPECIALIDAD: TECNOLOGIA DE ALIMENTOS,2005-08-15,514-UNALM,2
357,2,3,MAGISTER OF SCIENCE,TECNOLOGIA DE ALIMENTOS,2005-08-15,514-UNALM,2
357,2,2,MG.SC.ESP. TECNOLOGIA DE ALIMENTOS,-,2005-08-15,514/UNALM,2
357,2,1,BACHILLER EN CIENCIAS PESQUERIA PISCICULTURA,-,1981-12-15,39744/UNALM,2
357,2,2,INGENIERO PESQUERO,-,1983-09-20,42726/UNALM,2
357,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2022-10-13,2234-2022-R-UNA,2
358,10,4,DOCTOR EN CIENCIAS BIOMEDICAS,-,2007-03-30,RCU 075-2007,2
358,10,3,MAESTRO EN CIENCIAS: BIOMEDICAS BASICAS,CON MENCION EN MICROBIOLOGIA,2000-04-14,-,2
358,10,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1985-11-28,-,2
358,10,2,BIOLOGO,-,1987-03-31,-,2
358,10,3,MAESTRO EN CIENCIAS,BIOMEDICAS BASICAS,2000-04-14,-,2
359,10,4,DOCTOR EN CIENCIAS: BIOMEDICAS,-,2008-04-04,RCU 086-2008,2
359,1,1,BACHILLER EN BIOLOGIA,-,1983-08-05,-,2
359,1,2,LICENCIADO EN BIOLOGIA,-,1984-01-13,-,2
359,10,3,MAESTRO EN BIOQUIMICA Y BIOLOGIA MOLECULAR,-,2001-12-13,-,2
360,2,3,MAGISTER SCIENTAE. ESPECIALIDAD: ENTOMOLOGIA,-,2002-01-31,046/UNALM,2
360,2,3,MAGISTER SCIENTIAE,ENTOMOLOGIA,2002-01-31,046-UNALM,2
360,10,4,DOCTOR EN CIENCIAS Y TECNOLOGIAS MEDIO AMBIENTALES,-,2013-01-18,RCU 017-2013,2
360,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1989-06-02,-,2
360,1,2,LICENCIADO EN BIOLOGIA,-,1989-10-06,948-89-R-UNA,2
361,1,3,Grado de Magíster Scientiae en: Agroecología,-,2008-01-25,0095-2008-R-UNA,2
361,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2017-01-23,0144-2017-R-UNA,2
361,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1985-12-20,1762-85-R-UNA,2
